cuisine,id
indian,32076
vietnamese,36969
greek,13698
southern_us,38513
jamaican,15605
greek,47688
italian,22326
italian,43488
mexican,10245
thai,16145
cajun_creole,9985
mexican,37746
southern_us,41400
indian,26614
chinese,5327
indian,13015
filipino,13811
mexican,10180
italian,8164
brazilian,47951
cajun_creole,42025
french,10865
mexican,16815
thai,1025
cajun_creole,42784
mexican,18319
italian,34353
mexican,44922
italian,16240
italian,29745
cajun_creole,2336
chinese,17294
greek,1449
italian,30410
mexican,43341
southern_us,39594
french,8543
southern_us,27176
mexican,36562
italian,23285
mexican,26787
french,6506
greek,8552
italian,46196
southern_us,22828
southern_us,43621
italian,47602
italian,14329
mexican,2924
mexican,5741
russian,10485
southern_us,12878
mexican,21771
italian,21059
japanese,4148
southern_us,21537
japanese,45452
southern_us,15489
italian,46585
southern_us,18791
french,40072
indian,17587
chinese,7758
french,2853
indian,18218
indian,21720
mexican,20872
indian,22022
french,17887
british,11422
italian,28294
italian,17435
spanish,43716
chinese,40489
southern_us,32770
mexican,16078
chinese,46460
chinese,12472
chinese,14100
chinese,14120
british,40951
italian,30897
mexican,16708
indian,13341
italian,49029
japanese,14064
indian,1668
southern_us,28769
mexican,7239
chinese,25963
japanese,34427
french,6520
mexican,10300
indian,1232
korean,42870
italian,33802
cajun_creole,46501
greek,32949
indian,4085
southern_us,30682
italian,47315
southern_us,28249
spanish,1084
italian,25559
cajun_creole,30714
british,13272
indian,6781
italian,43462
italian,8440
chinese,23799
italian,42977
korean,20214
southern_us,19527
italian,27604
mexican,15134
indian,21241
jamaican,3240
southern_us,19794
chinese,37385
italian,5783
french,30232
southern_us,26019
mexican,48921
italian,20762
chinese,30226
italian,4783
italian,45445
mexican,35042
italian,33632
italian,38332
chinese,32651
chinese,19338
mexican,28320
chinese,1488
mexican,33940
italian,2539
italian,29026
mexican,25889
southern_us,23589
indian,12933
french,29127
chinese,3207
chinese,45732
italian,47696
italian,30481
thai,45419
indian,11406
italian,42319
southern_us,35370
chinese,42436
italian,27895
chinese,1645
indian,8787
vietnamese,7461
brazilian,29368
southern_us,29881
italian,32040
southern_us,7843
mexican,6254
french,7747
greek,36361
southern_us,31378
mexican,27634
french,48903
japanese,46841
cajun_creole,47660
italian,37772
mexican,18485
mexican,36815
french,45159
italian,30140
chinese,5126
japanese,15363
indian,169
southern_us,14652
mexican,42988
mexican,26067
russian,22917
italian,18652
chinese,42035
southern_us,39445
italian,41203
italian,27623
mexican,142
southern_us,27341
mexican,41923
italian,49169
southern_us,16288
italian,9043
irish,49711
thai,21753
mexican,40211
irish,48168
mexican,29426
italian,45945
russian,33165
japanese,40521
greek,21437
chinese,47064
french,47807
mexican,32414
italian,11265
southern_us,27139
mexican,39830
greek,36628
chinese,42118
southern_us,5928
chinese,37463
greek,36066
mexican,16508
mexican,11464
mexican,17321
japanese,5914
mexican,19438
italian,47580
cajun_creole,29886
mexican,35229
italian,39538
greek,10650
japanese,48346
french,44205
indian,877
italian,40408
chinese,4172
southern_us,1663
french,29813
mexican,3292
irish,6288
italian,37606
korean,26786
chinese,2040
southern_us,38025
southern_us,10171
indian,24997
italian,21397
italian,1217
mexican,38381
italian,1409
cajun_creole,15901
mexican,42619
italian,38670
southern_us,13511
moroccan,45294
mexican,41236
chinese,33370
indian,9032
mexican,26182
chinese,21629
mexican,19518
thai,11588
indian,3716
korean,47711
italian,47286
chinese,28877
japanese,40039
thai,9224
greek,24373
southern_us,45305
southern_us,30758
italian,48652
italian,24586
southern_us,26338
italian,1670
italian,37582
italian,48132
italian,46066
russian,34164
mexican,66
thai,11006
filipino,28726
mexican,13320
korean,6574
korean,21779
italian,42114
italian,12197
italian,35257
italian,37169
korean,42169
mexican,16124
italian,6352
southern_us,47452
italian,7839
southern_us,5569
filipino,30849
cajun_creole,25544
italian,4887
thai,11538
italian,35958
italian,31577
moroccan,12233
cajun_creole,43454
cajun_creole,26373
italian,43145
italian,5308
chinese,23614
chinese,36948
japanese,12315
italian,30020
mexican,19231
greek,38534
french,45750
chinese,48778
mexican,20026
italian,22978
french,26662
southern_us,46218
cajun_creole,39341
italian,38395
southern_us,18871
italian,12468
chinese,13360
southern_us,22233
southern_us,30352
italian,13345
indian,6330
italian,12867
mexican,35225
thai,33826
mexican,36993
japanese,44847
french,10197
chinese,28737
indian,25095
italian,14063
chinese,811
southern_us,20335
thai,30826
mexican,4452
italian,30862
mexican,10282
indian,47567
italian,16553
italian,5045
mexican,47528
french,3979
italian,17254
french,6293
southern_us,42706
mexican,47432
mexican,45496
italian,25936
indian,46258
british,36625
italian,4642
southern_us,35698
chinese,19996
japanese,10388
british,36298
mexican,43253
italian,1089
indian,47
italian,257
vietnamese,16979
indian,31697
southern_us,49012
mexican,7592
italian,44884
italian,41859
italian,9969
indian,45041
french,48098
southern_us,27238
italian,4466
italian,11350
southern_us,30506
filipino,439
chinese,4342
french,47474
thai,25254
italian,18255
chinese,9547
southern_us,3889
italian,26976
indian,19218
italian,31837
moroccan,27254
indian,26282
chinese,5443
vietnamese,11516
southern_us,23265
moroccan,49204
mexican,14502
southern_us,22711
italian,27402
southern_us,4743
french,13632
italian,46530
southern_us,12173
chinese,44493
thai,14241
chinese,3151
italian,17375
korean,26969
mexican,42219
mexican,49466
southern_us,7994
indian,16972
british,44688
italian,25657
mexican,40806
southern_us,10201
french,47124
southern_us,24523
thai,34597
southern_us,32015
chinese,46696
mexican,49239
mexican,28501
italian,37207
cajun_creole,38224
british,18565
southern_us,46164
italian,4052
greek,28544
japanese,10961
italian,15916
mexican,36744
italian,41984
mexican,48278
mexican,25010
korean,21242
cajun_creole,30310
brazilian,23801
mexican,29614
southern_us,34667
mexican,48159
french,20747
italian,44625
southern_us,7173
italian,16676
mexican,3667
indian,36594
italian,26511
french,19351
southern_us,48982
southern_us,27934
mexican,22595
southern_us,7256
british,4306
italian,41919
italian,23236
mexican,7329
thai,38382
mexican,42257
mexican,17600
filipino,40730
southern_us,1192
vietnamese,37189
southern_us,2913
italian,7118
mexican,42223
chinese,25690
italian,8267
indian,35989
french,774
thai,23158
italian,12071
british,26537
irish,49537
french,19990
chinese,27876
chinese,20823
southern_us,31393
mexican,23239
italian,21141
southern_us,43585
chinese,30493
italian,42985
italian,31089
mexican,46974
chinese,40018
french,28153
korean,10967
mexican,14240
mexican,24871
italian,16258
british,28001
southern_us,49299
southern_us,47808
french,37960
vietnamese,34733
southern_us,48741
mexican,10230
italian,46275
french,17152
french,36201
southern_us,16907
italian,3244
southern_us,11434
southern_us,22402
mexican,26624
southern_us,21558
italian,4847
southern_us,17174
italian,21995
vietnamese,27335
mexican,14696
filipino,48923
mexican,32508
italian,36585
jamaican,15904
southern_us,19319
italian,17017
chinese,35561
italian,45518
chinese,6489
chinese,14423
mexican,26068
french,32687
italian,18684
irish,25918
brazilian,35353
thai,37689
italian,32830
southern_us,6984
southern_us,29526
japanese,42546
indian,30742
italian,38469
italian,6678
mexican,17413
mexican,20110
cajun_creole,43229
italian,27133
chinese,48411
chinese,11098
mexican,18024
italian,22540
mexican,1013
french,35057
chinese,20177
mexican,26323
italian,4227
vietnamese,34461
italian,4540
korean,36457
french,37262
greek,16041
southern_us,25790
cajun_creole,26546
indian,5295
chinese,26689
italian,11129
italian,42373
italian,15183
mexican,20054
italian,22088
cajun_creole,26034
moroccan,7442
thai,39855
indian,16795
mexican,45938
filipino,21187
mexican,24985
southern_us,19293
italian,35190
indian,48511
indian,24429
mexican,16069
indian,46173
chinese,33861
italian,17499
cajun_creole,29095
italian,27355
italian,23
italian,14299
japanese,15939
southern_us,26371
indian,1544
cajun_creole,15996
french,28808
chinese,28521
french,22276
indian,45421
french,1388
indian,16838
indian,4167
mexican,19525
indian,9051
indian,13537
southern_us,34265
brazilian,28948
indian,11263
korean,42791
italian,37584
irish,49538
french,20135
italian,46558
korean,9349
italian,10859
greek,9623
cajun_creole,3610
chinese,29537
southern_us,35360
southern_us,22957
chinese,39629
french,15631
mexican,24105
southern_us,15747
mexican,48668
italian,46662
southern_us,38318
southern_us,48588
mexican,44549
chinese,37552
jamaican,19931
korean,23871
southern_us,23762
italian,25303
mexican,11340
italian,13980
mexican,7656
indian,47486
mexican,22621
cajun_creole,9479
mexican,13281
japanese,22624
mexican,27542
southern_us,5778
southern_us,48800
italian,744
italian,27747
korean,15511
italian,39843
russian,40129
italian,2236
chinese,42882
mexican,2860
indian,12167
french,44860
southern_us,38237
southern_us,27239
cajun_creole,20091
indian,24091
russian,13303
italian,17
italian,16887
thai,31862
southern_us,14437
french,35092
cajun_creole,47641
mexican,10067
chinese,15037
italian,20058
indian,16841
mexican,35002
japanese,17689
mexican,13224
mexican,18356
italian,10950
mexican,37642
mexican,1801
mexican,36059
italian,5105
french,18460
chinese,26501
chinese,31066
indian,15589
french,5933
thai,31444
italian,42571
italian,10448
korean,11830
chinese,7223
jamaican,46537
mexican,27269
italian,44139
southern_us,11162
chinese,38781
french,25429
italian,3987
mexican,3063
mexican,392
mexican,656
french,28508
brazilian,42332
mexican,41775
italian,14167
italian,1555
italian,24872
italian,40323
japanese,28209
italian,8772
italian,33557
italian,15016
brazilian,14866
italian,1638
thai,37006
southern_us,29914
thai,797
southern_us,4209
thai,34027
mexican,15378
chinese,25802
cajun_creole,21683
italian,30958
italian,5558
thai,29792
thai,35869
mexican,24364
italian,35401
southern_us,1820
italian,22651
french,39614
indian,41834
indian,21043
mexican,14615
italian,47588
mexican,38983
french,31441
chinese,33455
italian,25078
british,14162
southern_us,14603
italian,40713
irish,43872
southern_us,29222
thai,37701
thai,33720
italian,43660
british,44613
mexican,12178
italian,45641
italian,42803
french,47145
italian,21925
italian,17233
british,28029
chinese,2601
southern_us,45781
italian,37326
greek,46034
japanese,12813
italian,29934
italian,29247
chinese,48076
french,11352
chinese,42956
italian,32918
british,607
italian,7801
southern_us,45246
chinese,31901
indian,20449
mexican,19367
chinese,41457
moroccan,12159
italian,48164
mexican,48884
indian,33137
british,23778
japanese,17154
italian,49078
italian,11125
mexican,4280
thai,33377
mexican,15884
southern_us,44340
french,25351
french,23271
mexican,36191
southern_us,48074
mexican,47618
italian,20153
indian,40548
mexican,22858
greek,6224
italian,31972
southern_us,4190
british,22066
mexican,45809
cajun_creole,16888
french,41177
filipino,2585
southern_us,34835
italian,27465
italian,32614
irish,23845
southern_us,8345
mexican,15313
british,36741
italian,6845
italian,24184
mexican,10632
italian,46732
mexican,7328
italian,37610
southern_us,39472
southern_us,26291
southern_us,30621
italian,5188
mexican,29760
southern_us,45337
french,31663
mexican,3965
greek,19981
southern_us,23268
thai,39421
italian,19286
chinese,33493
italian,18035
chinese,19669
french,6073
irish,10457
indian,24605
mexican,37873
southern_us,3753
southern_us,8218
italian,28513
mexican,40161
italian,35777
korean,38159
italian,20380
italian,20309
french,22178
southern_us,44534
italian,36812
italian,771
southern_us,14453
italian,37861
cajun_creole,40670
italian,33687
chinese,11720
mexican,41612
indian,27089
italian,18732
italian,46522
japanese,44217
italian,10202
mexican,40090
mexican,9314
italian,38428
cajun_creole,25439
indian,39775
japanese,13463
mexican,21501
chinese,47894
chinese,6270
chinese,37860
filipino,21988
italian,7205
indian,12797
chinese,45258
mexican,30940
italian,9264
indian,14576
thai,28890
italian,20128
mexican,7330
chinese,20464
mexican,19619
korean,37972
italian,41015
italian,47310
mexican,27652
southern_us,42503
italian,19581
italian,20539
chinese,13159
italian,45674
thai,25381
mexican,17734
italian,15502
mexican,1949
chinese,7784
southern_us,23870
moroccan,42
irish,34881
irish,2680
french,10299
italian,3737
chinese,42343
italian,21785
italian,8581
indian,42710
italian,16804
greek,37626
chinese,48805
mexican,2746
indian,24899
mexican,25649
italian,6723
thai,34402
thai,3080
southern_us,26264
southern_us,37408
french,117
italian,34481
italian,43553
british,39747
cajun_creole,30499
chinese,19980
southern_us,32277
chinese,36165
italian,2649
mexican,17428
french,31069
chinese,26188
mexican,8944
mexican,2473
indian,14931
italian,21552
italian,13444
japanese,46119
italian,37942
southern_us,32162
indian,36605
southern_us,48647
indian,12709
indian,1405
italian,34269
italian,31633
cajun_creole,29169
mexican,10732
mexican,40433
chinese,30014
mexican,48847
filipino,26587
italian,36983
mexican,34931
mexican,4244
italian,16864
french,17047
mexican,34698
italian,44532
italian,23604
indian,27463
italian,34501
italian,13649
italian,988
italian,27926
cajun_creole,40240
southern_us,18053
italian,22028
italian,39276
italian,39745
cajun_creole,30015
mexican,22494
thai,12204
french,43428
vietnamese,45026
southern_us,28904
greek,25853
southern_us,25684
italian,31720
filipino,9748
chinese,34476
italian,32266
mexican,46371
mexican,27590
japanese,38339
italian,18848
southern_us,14586
italian,32960
italian,16071
french,4465
italian,11751
mexican,17484
mexican,12431
italian,14316
italian,350
southern_us,8350
cajun_creole,8150
southern_us,12811
mexican,29552
french,15059
thai,30181
southern_us,5940
southern_us,3558
italian,1301
italian,36040
italian,17620
italian,34863
french,22221
jamaican,43531
italian,29487
chinese,38609
italian,35173
italian,21574
indian,17311
vietnamese,24821
indian,9045
japanese,41741
italian,37423
italian,32994
italian,1745
mexican,48841
irish,44365
mexican,48137
mexican,32281
japanese,28754
moroccan,8846
italian,9325
italian,23826
italian,3729
southern_us,32854
southern_us,24634
southern_us,35683
mexican,41237
greek,14264
italian,14540
chinese,34479
italian,43676
thai,4334
italian,45219
italian,38586
mexican,18898
french,9186
indian,23776
italian,12057
indian,7286
mexican,17178
indian,29828
southern_us,39864
italian,45033
french,5234
korean,5148
italian,17511
italian,11619
italian,18537
japanese,8098
indian,665
italian,3284
southern_us,33577
italian,582
italian,23054
italian,1107
southern_us,44356
french,11102
chinese,10639
french,32597
jamaican,3225
thai,10069
mexican,1725
mexican,22430
thai,11695
italian,1996
irish,4363
italian,22108
southern_us,24945
british,18023
greek,38926
italian,47046
french,10334
chinese,47439
southern_us,6390
southern_us,25613
mexican,941
mexican,23577
indian,37256
indian,23274
italian,5266
chinese,15242
brazilian,10095
chinese,6494
greek,18939
mexican,9909
italian,37592
southern_us,45816
indian,5794
indian,48883
indian,22861
brazilian,30746
french,43915
italian,15762
french,2193
chinese,22184
italian,18771
indian,39251
indian,33808
indian,31324
cajun_creole,23025
italian,6685
italian,8806
indian,45128
indian,47906
chinese,16457
italian,41292
southern_us,11479
italian,31614
italian,12477
indian,23867
mexican,5114
chinese,48589
indian,20323
cajun_creole,24453
italian,10894
italian,22331
british,39611
greek,43758
chinese,3677
italian,9868
chinese,7365
italian,36795
southern_us,47681
italian,9738
french,1975
italian,21202
mexican,7444
southern_us,35829
indian,4093
southern_us,14822
british,21688
spanish,38816
chinese,27283
italian,7176
mexican,24786
italian,34405
cajun_creole,635
italian,7364
chinese,23908
chinese,35214
mexican,49205
indian,18914
southern_us,15346
italian,23098
southern_us,46704
italian,11788
mexican,41012
southern_us,34837
chinese,5497
italian,13835
irish,39134
southern_us,42029
mexican,12570
italian,27268
italian,23854
chinese,45995
chinese,4377
thai,18561
chinese,11215
chinese,45362
italian,24466
southern_us,36425
cajun_creole,48902
indian,11196
mexican,6030
italian,37762
italian,29460
mexican,45798
filipino,31388
italian,37731
chinese,18867
french,9122
mexican,17542
italian,22349
french,44970
indian,35984
mexican,30711
italian,30977
chinese,12105
italian,22538
italian,31376
italian,7125
indian,16878
italian,26002
mexican,35469
mexican,20587
indian,41172
mexican,46381
irish,22031
mexican,45673
southern_us,6003
southern_us,9798
vietnamese,19125
italian,1932
french,9091
mexican,42088
southern_us,22797
mexican,30950
mexican,31545
french,31409
southern_us,32783
italian,3096
vietnamese,40650
cajun_creole,3133
cajun_creole,12746
italian,26859
italian,7415
mexican,25636
greek,45735
mexican,2629
italian,18969
chinese,24320
greek,43959
italian,20094
japanese,47316
italian,30590
southern_us,4974
french,26792
southern_us,27920
southern_us,30368
italian,37035
mexican,49117
italian,12891
southern_us,7148
chinese,22433
italian,14863
indian,15255
japanese,18172
french,34497
southern_us,16484
indian,23341
filipino,30034
southern_us,11474
french,28817
southern_us,32402
korean,2511
mexican,12043
italian,33713
mexican,19924
chinese,768
mexican,38569
italian,19134
italian,29710
chinese,5489
mexican,1535
spanish,11779
chinese,42927
mexican,19975
italian,44318
cajun_creole,5063
cajun_creole,20722
russian,7340
cajun_creole,38333
italian,18475
japanese,28125
mexican,7617
russian,9674
mexican,41087
cajun_creole,15430
indian,38896
italian,42133
thai,19220
southern_us,1576
mexican,4293
italian,8292
cajun_creole,9704
mexican,2675
indian,1664
greek,4488
french,46837
japanese,42167
chinese,46449
southern_us,26984
southern_us,26665
indian,40053
indian,10691
italian,47916
greek,10955
southern_us,13514
italian,22487
british,34831
italian,23650
italian,34852
italian,28749
italian,5536
mexican,30894
southern_us,2366
cajun_creole,17105
chinese,15327
italian,41887
british,5920
southern_us,32376
italian,27864
moroccan,10361
greek,20878
southern_us,25461
indian,14051
southern_us,44849
mexican,1541
indian,908
italian,12059
chinese,19464
mexican,6120
mexican,34498
french,16666
mexican,19118
mexican,1484
italian,47998
japanese,30282
southern_us,28974
italian,16893
indian,49223
italian,35482
indian,29500
chinese,26270
french,21551
italian,18571
jamaican,4144
italian,8436
thai,24343
indian,5706
thai,34003
italian,31332
italian,30861
chinese,25779
chinese,5531
cajun_creole,9085
indian,14711
italian,31632
southern_us,38002
brazilian,4562
southern_us,26604
southern_us,21800
southern_us,25844
indian,6113
mexican,48105
italian,26886
italian,30639
chinese,41040
italian,35359
italian,40971
indian,26403
korean,45138
french,27629
mexican,16379
mexican,39698
greek,43697
jamaican,12935
french,30260
italian,27705
british,30896
italian,33072
italian,18562
italian,27340
japanese,39247
mexican,35549
mexican,17226
italian,42827
mexican,48490
thai,38311
greek,17539
french,10841
mexican,13689
thai,5138
greek,18428
italian,47495
italian,3844
french,41911
thai,28558
filipino,37652
italian,43320
greek,3265
mexican,30471
mexican,37488
southern_us,46154
southern_us,17884
mexican,41232
mexican,18734
italian,13743
indian,36343
filipino,7030
indian,24613
indian,38710
indian,12280
italian,29996
chinese,27749
southern_us,8235
cajun_creole,2938
chinese,47824
japanese,21818
chinese,10005
italian,27040
mexican,48042
italian,18261
southern_us,44149
british,17768
chinese,17698
southern_us,1200
mexican,17410
southern_us,12595
italian,48891
italian,17784
french,11882
indian,38280
chinese,480
indian,26355
mexican,45386
italian,42955
chinese,31678
russian,4506
chinese,44155
italian,11633
mexican,21253
italian,46025
british,10314
chinese,46874
italian,38432
italian,48935
italian,2490
mexican,8591
chinese,26318
italian,37469
italian,4102
italian,15647
indian,9121
italian,7929
italian,38228
greek,14957
irish,18414
italian,5231
italian,33604
vietnamese,12735
chinese,19523
italian,7853
japanese,33163
cajun_creole,5630
greek,35049
mexican,7965
indian,39821
southern_us,27157
southern_us,28318
french,11275
indian,4034
italian,37380
thai,3470
southern_us,701
irish,37996
southern_us,10483
chinese,18610
italian,42759
mexican,11426
mexican,44136
chinese,24261
italian,8985
southern_us,28040
british,31071
mexican,6453
italian,48762
moroccan,36159
japanese,21417
italian,26451
french,19979
italian,44803
chinese,35560
brazilian,39937
vietnamese,6593
mexican,31735
japanese,13153
mexican,1411
italian,31664
mexican,32101
indian,33367
moroccan,46628
italian,32747
mexican,2377
french,14640
mexican,48493
chinese,6752
japanese,17519
italian,45167
cajun_creole,5975
french,28189
spanish,37891
mexican,31530
mexican,22880
mexican,41020
italian,32047
southern_us,30877
mexican,6700
chinese,34641
italian,25706
mexican,35164
mexican,10066
french,11681
british,40920
french,43481
mexican,33705
italian,46679
indian,17635
mexican,6235
indian,49572
southern_us,14373
greek,25511
mexican,47652
southern_us,24214
vietnamese,40625
italian,20447
italian,13533
filipino,10195
japanese,27795
japanese,23014
mexican,7561
chinese,23812
italian,24952
italian,41557
southern_us,15847
italian,20202
chinese,16301
italian,27106
british,5037
italian,15253
filipino,22270
filipino,39918
mexican,11398
mexican,44174
italian,8231
brazilian,34639
southern_us,33855
italian,14041
italian,37934
indian,6104
british,27251
mexican,47206
mexican,46137
mexican,31102
indian,33073
indian,4661
indian,25610
italian,31029
indian,23440
indian,42385
italian,45895
filipino,34229
japanese,31486
italian,47198
british,23006
filipino,14166
mexican,12425
italian,46583
french,20880
southern_us,13762
thai,47701
japanese,26679
italian,7296
italian,8520
mexican,34428
greek,40138
indian,1967
mexican,12854
southern_us,12646
mexican,40178
italian,16990
british,172
chinese,28381
indian,41826
mexican,36860
mexican,20795
southern_us,6626
southern_us,20589
italian,4024
mexican,34359
southern_us,29651
italian,49442
cajun_creole,5049
russian,1337
italian,29433
italian,10717
indian,15957
southern_us,20499
italian,38018
russian,18150
mexican,46524
cajun_creole,40473
indian,21554
mexican,42695
mexican,48951
italian,46544
southern_us,8376
thai,33109
italian,41448
indian,11784
italian,36889
mexican,47140
mexican,16207
italian,4708
italian,9630
italian,43778
italian,5540
mexican,33015
southern_us,32258
indian,49287
indian,36720
italian,14956
southern_us,36140
indian,31818
italian,15827
italian,16331
mexican,39064
indian,17103
southern_us,42799
mexican,46829
italian,39560
italian,19496
italian,23809
mexican,4056
british,1214
italian,27520
mexican,28815
british,38950
italian,9720
cajun_creole,16896
mexican,23108
greek,44539
southern_us,45542
italian,10080
indian,10467
italian,29668
british,6948
chinese,18308
indian,41138
indian,35252
cajun_creole,45559
chinese,45169
italian,22539
italian,14601
southern_us,46738
mexican,36644
italian,18064
indian,12989
filipino,29125
french,10810
cajun_creole,39796
moroccan,30688
chinese,25386
indian,5550
mexican,26998
brazilian,30398
mexican,40333
italian,24265
southern_us,18953
italian,24287
southern_us,36631
french,33500
indian,9719
italian,18589
italian,25430
mexican,48525
italian,4337
southern_us,30578
southern_us,18333
southern_us,7556
southern_us,13108
chinese,30208
cajun_creole,23114
italian,46118
indian,37800
greek,3390
japanese,7445
brazilian,34030
chinese,40358
italian,40028
italian,45708
vietnamese,7393
french,3619
indian,29848
mexican,25705
french,25919
italian,4874
mexican,47709
mexican,30281
southern_us,16044
chinese,1353
indian,1339
mexican,48060
cajun_creole,12829
japanese,24191
italian,3859
mexican,10744
french,45958
spanish,9028
southern_us,45733
japanese,21752
french,21085
cajun_creole,45884
vietnamese,22860
italian,39506
chinese,25569
filipino,36896
filipino,33018
indian,15341
italian,18983
chinese,5885
italian,18704
mexican,31610
moroccan,3401
mexican,35168
italian,29209
cajun_creole,36347
thai,1785
chinese,38673
chinese,49486
mexican,13583
italian,33926
mexican,40470
mexican,26337
cajun_creole,6731
japanese,44459
chinese,22824
italian,29264
chinese,25558
jamaican,23080
italian,14670
moroccan,27553
mexican,17525
spanish,6077
italian,24098
italian,2510
italian,26921
mexican,23088
italian,31468
greek,32381
british,44835
chinese,32368
southern_us,27208
mexican,14242
japanese,19659
cajun_creole,43094
moroccan,15760
italian,11814
mexican,15262
italian,21825
italian,39447
mexican,18247
french,32682
irish,37504
british,20319
southern_us,32522
greek,44455
italian,49148
greek,2114
mexican,31361
italian,28348
indian,22226
mexican,33911
southern_us,16916
italian,35988
italian,43563
southern_us,35964
mexican,26651
chinese,15924
mexican,48851
southern_us,23692
mexican,44971
italian,31673
indian,11741
mexican,1087
mexican,36591
chinese,24651
french,16791
greek,28578
indian,4537
greek,24876
italian,31584
chinese,39456
italian,39474
indian,11103
southern_us,17650
indian,40495
mexican,3434
mexican,10911
thai,35249
korean,8344
indian,47259
indian,42808
indian,39649
cajun_creole,316
italian,43351
indian,32617
thai,27624
southern_us,8796
mexican,43592
french,45582
italian,31146
greek,22025
chinese,33118
french,7641
mexican,48678
southern_us,36267
cajun_creole,29542
indian,15157
jamaican,14285
italian,40043
italian,3532
thai,16823
italian,4961
mexican,27022
thai,41659
indian,31690
thai,41702
italian,13661
southern_us,8855
spanish,30533
italian,30909
indian,47943
french,45916
italian,33460
thai,35100
italian,31513
indian,15005
thai,21308
mexican,14321
filipino,719
mexican,45509
french,10308
moroccan,2071
italian,853
italian,30255
italian,47546
mexican,13974
italian,11583
indian,36373
italian,45398
italian,36622
italian,46510
mexican,15712
chinese,36418
thai,38314
italian,27960
indian,14656
cajun_creole,3838
cajun_creole,18439
southern_us,15998
indian,31815
mexican,21879
chinese,40095
mexican,43972
french,23982
southern_us,23836
chinese,46159
french,4302
french,35145
indian,30222
mexican,30560
southern_us,19781
mexican,16250
cajun_creole,32866
indian,31665
thai,47334
mexican,34527
italian,5760
italian,13027
french,20855
italian,8816
italian,45001
cajun_creole,9143
italian,19989
british,42673
chinese,30565
southern_us,26924
indian,22404
italian,4272
italian,2728
southern_us,26853
chinese,20862
southern_us,25107
southern_us,38168
italian,7053
mexican,28624
mexican,7237
mexican,18398
italian,46793
mexican,31501
italian,20617
chinese,28046
british,17167
chinese,30370
indian,31984
italian,25643
chinese,6394
thai,34282
indian,47658
mexican,24087
mexican,26732
indian,29627
indian,37412
greek,15435
italian,26066
italian,47869
southern_us,48059
russian,39577
greek,41509
indian,34606
mexican,2021
french,2532
thai,27724
indian,8754
indian,4301
italian,25137
french,24483
italian,8566
british,46526
southern_us,42148
filipino,17663
indian,25669
mexican,4011
mexican,19432
mexican,11439
thai,1162
chinese,20953
italian,38796
chinese,30043
italian,36182
russian,33840
southern_us,43911
southern_us,5736
chinese,17534
italian,51
cajun_creole,1032
italian,32889
indian,34487
indian,49264
cajun_creole,5804
chinese,9724
italian,4112
chinese,16786
indian,2781
mexican,5785
southern_us,17249
mexican,27894
mexican,11444
italian,35396
mexican,15083
cajun_creole,36320
chinese,49475
chinese,32585
italian,22474
italian,3014
greek,40396
mexican,36634
chinese,18543
japanese,22089
southern_us,33545
southern_us,29049
italian,9681
japanese,31476
southern_us,46081
italian,1293
mexican,3830
korean,49201
southern_us,4236
italian,17185
southern_us,48757
southern_us,48277
mexican,19192
japanese,23579
french,867
italian,919
indian,11704
southern_us,10939
italian,6397
mexican,21926
mexican,41831
italian,29221
indian,15627
mexican,24228
japanese,31854
mexican,45533
chinese,24915
cajun_creole,6750
thai,43562
french,37717
spanish,8060
mexican,27317
mexican,23501
italian,22255
french,27812
indian,31490
chinese,43951
mexican,11407
italian,31821
indian,32173
french,36050
french,18967
mexican,20530
southern_us,21805
mexican,28743
mexican,29386
indian,28475
mexican,48106
southern_us,14681
southern_us,49120
thai,27651
mexican,2803
italian,27372
chinese,25807
mexican,25050
southern_us,35790
mexican,42729
italian,6419
vietnamese,19723
cajun_creole,11569
southern_us,10002
brazilian,28748
mexican,33729
japanese,6109
chinese,9245
chinese,6013
southern_us,4408
italian,3973
italian,5079
southern_us,43736
italian,43841
mexican,17547
greek,1014
cajun_creole,16213
french,27984
chinese,16158
italian,13703
vietnamese,7838
chinese,40922
chinese,15497
southern_us,18323
italian,24432
mexican,4125
mexican,47287
brazilian,27909
chinese,42533
greek,41140
southern_us,12009
chinese,24666
italian,9000
italian,33269
mexican,35110
italian,14557
italian,1002
italian,3870
southern_us,44030
french,4669
japanese,18282
italian,25388
southern_us,30918
mexican,31096
chinese,11806
italian,35840
southern_us,29994
mexican,16630
chinese,4862
mexican,6376
italian,21696
japanese,2875
italian,11132
thai,22506
mexican,1397
spanish,17443
chinese,21524
mexican,29622
southern_us,36085
italian,39557
chinese,2648
indian,40347
greek,38771
mexican,44395
italian,39038
thai,24321
southern_us,47886
mexican,15905
southern_us,3533
irish,36315
mexican,46414
southern_us,29440
vietnamese,4754
mexican,17729
japanese,42372
italian,34214
chinese,9500
japanese,25896
indian,12995
japanese,11756
italian,22586
spanish,32800
mexican,10408
mexican,10572
mexican,24046
greek,30697
chinese,46439
italian,38885
chinese,20199
french,45830
indian,10050
mexican,20936
mexican,32765
french,28668
southern_us,45215
mexican,6217
mexican,40777
greek,46472
italian,2281
italian,38572
mexican,6585
mexican,14684
mexican,9667
british,14907
italian,8693
italian,18101
indian,21028
italian,18313
jamaican,9982
southern_us,6976
chinese,40781
italian,46741
italian,3444
italian,45802
southern_us,12432
french,6856
mexican,23581
french,9211
chinese,34069
